,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TrainingTimesLastYear,WorkLifeBalance,YearsSinceLastPromotion,EduField_Dept,Job_Coy,Edu_Age_TotalWorking,CurrMgr_Coy,CurrRole_CurrMgr
654,0,2,1383,0,2,3,1,4,0,42,2,1,4,2,5204,7790,8,0,11,3,3,2,2,3,0,0,0.3333333333333333,0.057692307692307696,0.6666666666666666,0.8
655,0,2,1075,0,3,2,0,4,0,57,3,1,2,0,2277,22650,3,1,11,3,3,1,4,4,0,1,0.2,0.05,0.6,0.75
656,1,2,374,1,25,4,1,1,0,87,3,2,4,1,2795,18016,1,1,24,4,3,0,2,1,0,1,0.5,0.12121212121212122,0.5,0.0
657,0,2,1086,1,7,1,3,1,0,62,2,2,4,0,2532,6054,6,0,14,3,3,3,5,3,0,1,0.2,0.02702702702702703,0.6,0.75
658,0,2,661,1,9,2,1,2,0,61,3,6,1,2,2559,7508,1,1,13,3,4,0,0,3,7,1,0.1111111111111111,0.038461538461538464,0.1111111111111111,3.5
659,0,2,821,2,5,4,3,1,0,98,3,7,4,1,4908,24252,1,0,14,3,2,0,3,3,0,2,0.4,0.125,0.4,0.6666666666666666
660,1,1,781,1,2,1,1,4,0,57,2,2,4,0,2380,13384,9,1,14,3,4,1,3,2,0,1,0.5,0.01639344262295082,0.0,0.0
661,0,2,177,1,8,3,1,1,0,55,3,4,2,0,4765,23814,4,0,21,4,3,1,2,4,0,1,1.0,0.06382978723404255,0.0,0.0
662,1,2,500,2,2,3,3,3,0,49,2,8,3,1,2044,22052,1,0,13,3,4,0,3,2,0,2,0.3333333333333333,0.13636363636363635,0.6666666666666666,0.6666666666666666
663,1,2,1427,1,18,1,5,4,0,65,3,6,4,1,2693,8870,1,0,19,3,1,0,3,2,0,0,0.5,0.045454545454545456,0.0,0.0
664,0,2,1425,1,14,1,1,3,0,68,3,0,4,2,6586,4821,0,1,17,3,1,1,2,2,4,1,0.11764705882352941,0.018867924528301886,0.6470588235294118,0.6666666666666666
665,0,2,1454,2,2,4,1,4,0,65,2,8,4,1,3294,13137,1,1,18,3,1,0,3,2,1,2,0.25,0.08,0.5,0.6666666666666666
666,1,2,617,1,3,1,1,2,0,34,3,4,3,2,4171,10022,0,1,19,3,1,1,3,4,0,1,0.5,0.038461538461538464,0.5,0.6666666666666666
667,1,2,1085,1,2,4,1,2,0,57,1,2,4,0,2778,17725,4,1,13,3,3,1,1,2,1,1,0.125,0.0784313725490196,0.0,7.0
668,0,2,995,1,9,3,3,3,0,77,3,6,3,0,2377,9834,5,0,18,3,2,1,2,3,2,1,0.3333333333333333,0.08823529411764706,0.6666666666666666,0.6666666666666666
669,1,2,1122,1,6,3,3,4,0,70,3,2,1,2,2404,4303,7,1,21,4,4,0,2,1,2,1,0.3333333333333333,0.06382978723404255,0.6666666666666666,0.6666666666666666
670,0,2,618,1,4,3,1,2,0,76,3,6,3,1,2318,17808,1,0,19,3,3,0,2,3,0,1,0.5,0.10714285714285714,0.0,1.0
671,0,2,546,1,10,3,1,2,0,83,3,2,2,0,2008,6896,1,0,14,3,2,2,3,3,1,1,0.5,0.08571428571428572,0.0,0.0
672,0,2,462,2,14,2,3,3,0,68,2,7,3,1,6244,7824,7,0,17,3,1,0,6,3,0,2,0.3333333333333333,0.038461538461538464,0.5,1.0
673,0,2,1198,1,1,4,5,3,0,100,2,6,1,1,2799,3339,3,1,11,3,2,0,1,3,0,0,0.25,0.10256410256410256,0.5,0.6666666666666666
674,0,2,1272,1,5,3,4,3,0,37,2,0,2,0,10552,9255,2,1,13,3,4,1,3,3,0,1,0.42857142857142855,0.036585365853658534,0.5714285714285714,0.0
675,0,2,154,2,7,4,1,2,0,41,2,8,3,2,2329,11737,3,0,15,3,2,0,2,4,5,2,0.125,0.09090909090909091,0.25,2.3333333333333335
676,0,2,1137,1,21,1,1,4,0,51,3,0,4,2,4014,19170,1,1,25,4,4,1,2,1,0,1,0.18181818181818182,0.022222222222222223,0.6363636363636364,0.75
677,0,2,527,1,8,2,5,1,0,51,3,2,2,2,7403,22477,4,0,11,3,3,1,3,2,1,0,0.1111111111111111,0.02564102564102564,0.25925925925925924,1.125
678,0,2,1469,1,20,4,3,4,0,51,3,6,3,2,2259,5543,4,0,17,3,1,2,2,2,0,1,1.0,0.06557377049180328,0.0,0.0
679,0,0,1188,2,20,2,2,4,0,45,3,7,3,2,6932,24406,1,0,13,3,4,1,2,2,0,1,0.2,0.05,0.0,8.0
680,0,2,188,1,7,4,5,2,0,65,3,6,4,1,4678,23293,2,0,18,3,3,0,6,3,0,0,0.14285714285714285,0.09090909090909091,0.14285714285714285,1.0
681,0,2,1333,1,1,3,4,4,0,80,3,5,1,2,13582,16292,1,0,13,3,2,1,3,3,5,1,0.1875,0.05660377358490566,0.6875,1.0
682,0,0,1184,1,1,3,1,3,0,70,2,2,2,2,2332,3974,6,0,20,4,3,0,3,3,0,1,0.25,0.08108108108108109,0.5,0.0
683,1,2,867,2,19,2,2,3,0,36,2,8,2,2,2413,18798,1,1,18,3,3,3,2,3,0,1,0.5,0.07692307692307693,0.0,0.0
684,0,2,658,2,10,4,2,1,0,67,2,7,2,0,9705,20652,2,0,12,3,2,1,2,2,0,1,1.5,0.0784313725490196,0.0,0.0
685,0,1,1283,2,1,3,3,3,0,52,2,7,1,1,4294,11148,1,0,12,3,2,0,2,3,0,2,0.25,0.09090909090909091,0.875,0.875
686,0,2,263,1,6,3,3,4,0,59,3,2,1,1,4721,3119,2,1,13,3,3,0,3,3,2,1,0.05263157894736842,0.04918032786885246,0.8947368421052632,0.7222222222222222
687,0,2,938,1,2,4,3,3,0,79,3,2,3,1,2519,12287,4,0,21,4,3,0,6,3,3,1,0.08333333333333333,0.07692307692307693,0.75,0.8
688,1,2,419,2,21,3,5,4,0,37,2,8,2,1,2121,9947,1,1,13,3,2,0,3,4,0,0,0.5,0.15,0.0,0.0
689,1,2,129,1,4,3,4,1,0,84,3,2,1,1,2973,13008,1,0,19,3,2,0,2,3,0,1,0.5,0.14285714285714285,0.0,0.0
690,0,2,616,1,12,3,3,4,0,41,3,0,4,2,5855,17369,0,1,11,3,3,2,2,1,8,1,0.2,0.07317073170731707,0.5,1.1666666666666667
691,0,1,1469,1,9,4,3,4,0,35,3,6,2,0,3617,25063,8,1,14,3,4,1,2,3,0,1,0.5,0.09302325581395349,0.0,1.0
692,0,2,498,1,3,4,3,3,0,93,3,4,1,2,6725,13554,1,0,12,3,3,1,2,4,6,1,0.2222222222222222,0.1,0.3333333333333333,1.75
693,1,2,530,2,3,1,1,3,0,51,2,7,4,2,10325,5518,1,1,11,3,1,1,6,3,3,2,0.17647058823529413,0.019230769230769232,0.4117647058823529,0.875
694,0,2,1069,1,1,3,1,2,0,42,2,0,4,1,6949,12291,0,0,14,3,1,0,3,3,1,1,0.3333333333333333,0.07692307692307693,0.6666666666666666,0.0
695,1,2,625,2,1,4,1,1,0,46,2,7,3,2,10609,14922,5,0,11,3,3,0,2,1,11,2,0.2,0.07407407407407407,0.4666666666666667,0.125
696,0,0,805,1,4,2,1,3,0,57,3,2,2,2,4447,23163,1,0,12,3,2,0,5,2,0,1,0.2,0.037037037037037035,0.8,0.7777777777777778
697,0,1,1404,2,20,3,4,3,0,84,3,8,4,2,2157,18203,1,0,15,3,2,1,5,3,0,2,0.25,0.09375,0.5,0.3333333333333333
698,0,2,1219,2,18,3,3,3,0,86,3,7,3,2,4601,6179,1,0,16,3,2,0,3,3,1,2,0.3333333333333333,0.075,0.0,2.0
699,0,2,1053,1,1,2,1,4,0,70,3,3,4,2,17099,13829,2,0,15,3,2,1,2,2,7,1,0.4,0.02564102564102564,0.8,0.8888888888888888
700,1,2,289,1,2,3,4,4,0,51,3,6,3,1,2479,26227,4,0,24,4,1,0,4,3,0,1,0.5,0.046153846153846156,0.0,0.0
701,0,2,1376,2,2,2,3,3,0,45,3,3,3,0,14852,13938,6,0,13,3,3,1,3,4,15,2,0.2222222222222222,0.02666666666666667,0.1111111111111111,4.333333333333333
702,0,2,231,2,8,2,5,3,0,62,3,7,3,0,7264,9977,5,0,11,3,1,1,2,4,7,0,0.3333333333333333,0.05,0.7777777777777778,0.5
703,0,0,152,2,10,3,4,3,0,85,3,7,4,1,5666,19899,1,1,13,3,2,0,1,3,1,2,0.3333333333333333,0.06818181818181818,0.5,0.75
704,0,2,882,2,3,4,1,4,0,92,3,7,4,0,7823,6812,6,0,13,3,2,1,2,3,0,2,0.2727272727272727,0.0851063829787234,0.7272727272727273,1.0
705,0,2,903,2,2,5,1,1,0,41,4,7,3,1,7880,2560,0,0,18,3,4,0,3,3,0,2,0.3333333333333333,0.10416666666666667,0.7777777777777778,0.875
706,1,0,1479,2,24,3,1,2,0,100,4,7,2,1,13194,17071,4,1,16,3,4,0,2,2,0,2,2.0,0.04838709677419355,0.0,0.0
707,0,1,1379,1,16,4,3,3,0,64,4,4,3,0,5067,6759,1,1,19,3,3,0,3,4,2,1,0.1,0.05970149253731343,0.35,1.25
708,0,0,1229,2,8,4,4,1,0,84,3,7,4,0,5079,25952,4,0,13,3,4,2,3,3,0,2,0.25,0.08333333333333333,0.875,0.875
709,1,0,335,1,9,2,3,3,0,46,2,6,1,1,2321,10322,0,1,22,4,1,0,0,3,1,1,0.25,0.05714285714285714,0.5,0.6666666666666666
710,0,0,722,2,17,3,1,4,0,38,3,3,3,1,17444,20489,1,0,11,3,4,0,2,3,6,2,0.36363636363636365,0.06976744186046512,0.0,8.0
711,1,2,906,1,10,3,1,4,0,92,2,6,1,1,2404,11479,6,1,20,4,3,0,5,3,0,1,1.0,0.09375,0.0,0.0
712,0,2,461,1,13,1,1,2,0,53,3,6,4,1,3452,17241,3,0,18,3,1,0,4,3,0,1,0.25,0.02631578947368421,0.5,0.6666666666666666
713,0,2,974,1,1,4,3,4,0,91,3,2,4,0,2270,11005,3,0,14,3,4,2,2,3,0,1,0.16666666666666666,0.07547169811320754,0.3333333333333333,1.0
714,0,2,1126,1,1,2,3,4,0,66,3,5,4,0,17399,6615,9,0,22,4,3,1,1,2,1,1,0.6666666666666666,0.024390243902439025,0.5,1.0
715,0,1,827,1,1,4,5,3,0,84,4,0,2,2,5488,20161,1,1,13,3,1,1,2,3,1,0,0.2857142857142857,0.10256410256410256,0.2857142857142857,1.6666666666666667
716,0,1,840,1,9,3,3,1,0,64,3,5,3,0,19419,3735,2,0,17,3,2,1,2,4,0,1,0.2631578947368421,0.04838709677419355,0.5789473684210527,1.3333333333333333
717,0,2,1134,1,16,4,4,3,0,37,3,2,2,2,2811,12086,9,0,14,3,2,1,2,3,2,1,0.3333333333333333,0.12903225806451613,0.6666666666666666,0.6666666666666666
718,0,0,248,1,23,2,1,4,0,42,3,2,1,2,3633,14039,1,1,15,3,3,1,2,3,0,1,0.2,0.037037037037037035,0.8,0.8888888888888888
719,0,2,955,2,4,2,1,4,0,83,3,7,4,1,4163,8571,1,1,17,3,3,0,0,3,0,2,0.2,0.03571428571428571,0.7,0.0
720,1,2,138,1,22,3,1,1,0,48,3,6,3,2,2132,11539,4,1,11,3,2,0,2,3,0,1,0.16666666666666666,0.08108108108108109,0.16666666666666666,1.0
721,0,2,939,1,24,3,1,4,0,95,3,4,3,2,13973,4161,3,1,18,3,4,1,2,3,1,1,0.3076923076923077,0.041666666666666664,0.38461538461538464,1.8333333333333333
722,0,1,1391,1,10,1,3,3,0,66,3,6,3,2,2684,12127,0,0,17,3,2,1,0,2,0,1,0.3333333333333333,0.024390243902439025,0.6666666666666666,0.3333333333333333
723,0,2,566,1,7,2,3,4,0,75,3,4,3,0,10845,24208,6,0,13,3,2,1,3,3,0,1,0.3333333333333333,0.03389830508474576,0.7777777777777778,0.875
724,0,2,1206,1,17,1,3,4,0,41,2,4,3,0,4377,24117,1,0,15,3,2,2,6,3,3,1,0.4,0.034482758620689655,0.4,0.6666666666666666
725,1,2,622,1,14,4,5,3,0,39,2,2,2,0,3743,10074,1,1,24,4,4,1,2,1,0,0,0.2,0.1,0.4,0.6666666666666666
726,0,1,853,1,1,1,1,3,0,96,3,4,1,2,4148,11275,1,0,12,3,3,1,1,3,0,1,0.4,0.02857142857142857,0.6,0.75
727,0,0,287,1,5,2,1,2,0,73,3,6,4,1,1051,13493,1,0,15,3,4,0,2,3,0,1,1.0,0.1111111111111111,0.0,0.0
728,0,2,1441,1,17,3,4,3,0,56,3,4,3,2,10739,13943,8,0,11,3,3,1,2,3,0,1,0.2727272727272727,0.039473684210526314,0.7272727272727273,0.7777777777777778
729,0,2,583,1,25,4,3,3,0,57,3,0,3,0,10388,6975,1,1,11,3,3,1,3,2,10,1,0.17647058823529413,0.0784313725490196,0.058823529411764705,5.0
730,0,2,153,1,8,2,1,2,0,73,4,5,1,2,11416,17802,0,1,12,3,3,3,4,2,1,1,0.3333333333333333,0.05128205128205128,0.7777777777777778,0.875
731,1,2,1097,1,11,3,3,4,0,98,2,6,1,1,2600,18275,1,1,15,3,1,0,2,3,0,1,0.5,0.14285714285714285,0.0,0.0
732,1,1,109,1,5,3,3,2,0,60,3,2,2,1,2422,25725,0,0,17,3,1,0,3,3,1,1,0.25,0.08823529411764706,0.5,0.6666666666666666
733,0,2,1066,1,2,2,3,4,0,32,4,4,4,2,5472,3334,1,0,12,3,2,0,2,3,1,1,0.2222222222222222,0.058823529411764705,0.3333333333333333,1.75
734,0,2,217,1,8,1,1,2,0,94,1,2,1,2,2451,6881,1,0,15,3,1,1,3,2,1,1,0.2,0.038461538461538464,0.2,1.5
735,0,2,277,1,6,3,1,1,0,97,2,0,3,1,4240,13119,2,0,13,3,4,0,0,3,2,1,0.6666666666666666,0.04477611940298507,0.6666666666666666,0.6666666666666666
736,0,2,1355,1,4,4,1,3,0,78,2,0,3,1,10999,22245,7,0,14,3,2,0,3,3,4,1,0.1875,0.05333333333333334,0.5,1.2222222222222223
737,0,2,549,1,7,2,3,4,0,42,3,4,3,1,5003,23371,6,0,14,3,2,0,6,3,2,1,0.6666666666666666,0.04081632653061224,0.3333333333333333,1.0
738,0,2,466,1,1,1,1,4,0,65,2,4,4,2,12742,7060,1,0,16,3,3,1,3,3,11,1,0.18181818181818182,0.016666666666666666,0.36363636363636365,0.6666666666666666
739,0,2,1055,1,2,4,1,1,0,47,3,4,4,2,4227,4658,0,0,18,3,2,1,2,3,2,1,0.5,0.12903225806451613,0.5,0.6666666666666666
740,0,2,802,1,10,3,5,2,0,45,3,2,4,0,3917,9541,1,0,20,4,1,1,4,2,1,0,0.25,0.07894736842105263,0.5,0.6666666666666666
741,0,2,265,2,5,2,2,4,0,90,3,3,3,2,18303,7770,6,0,13,3,2,0,3,4,0,1,2.5,0.031746031746031744,0.0,0.0
742,0,2,804,1,9,3,1,1,0,64,3,2,4,2,2380,20165,4,0,18,3,2,0,5,3,0,1,0.5,0.05172413793103448,0.0,0.0
743,0,2,715,1,2,3,1,3,0,69,2,4,4,1,13726,21829,3,1,13,3,1,0,4,3,4,1,0.6666666666666666,0.033707865168539325,0.5,0.75
744,1,2,1141,1,11,2,3,1,0,61,1,0,2,2,4777,14382,5,0,15,3,1,0,2,1,0,1,1.0,0.038461538461538464,0.0,0.0
745,0,1,135,1,18,4,3,3,0,62,3,0,2,2,6385,12992,3,1,14,3,4,2,3,3,6,1,0.2222222222222222,0.05555555555555555,0.7777777777777778,0.875
746,0,0,247,1,7,1,1,2,0,55,1,5,3,0,19973,20284,1,0,22,4,2,2,3,3,5,1,0.22727272727272727,0.016129032258064516,0.45454545454545453,1.4545454545454546
747,0,2,1035,2,3,4,1,2,0,42,3,7,4,1,6861,4981,8,1,12,3,3,0,1,3,0,2,1.0,0.07017543859649122,0.0,0.0
748,1,0,265,2,29,2,3,2,0,79,1,7,1,1,4969,21813,8,0,18,3,4,0,6,3,2,2,0.6666666666666666,0.06060606060606061,0.6666666666666666,0.6666666666666666
749,1,2,266,2,2,1,2,1,0,57,1,3,4,2,19845,25846,1,0,15,3,4,1,3,3,6,1,0.15151515151515152,0.011764705882352941,0.2727272727272727,1.4
750,0,2,1448,2,28,3,3,4,0,53,4,7,4,2,13320,11737,3,1,18,3,3,1,2,3,11,2,0.3076923076923077,0.04477611940298507,0.8461538461538461,0.9166666666666666
751,0,0,145,2,1,3,1,4,0,95,3,7,3,2,6347,24920,0,0,12,3,1,1,3,3,0,2,0.10526315789473684,0.043478260869565216,0.6842105263157895,0.5
752,1,2,885,1,16,4,1,3,0,43,4,2,1,1,2743,8269,1,0,16,3,3,0,1,3,15,1,0.05555555555555555,0.07407407407407407,0.7777777777777778,0.8666666666666667
753,0,1,945,1,22,3,3,4,0,82,3,4,1,1,10880,5083,1,1,13,3,3,0,2,3,2,1,0.13636363636363635,0.05,0.36363636363636365,0.6666666666666666
754,0,0,1038,2,8,1,1,2,0,88,2,8,4,1,2342,21437,0,0,19,3,4,0,2,2,2,2,0.3333333333333333,0.027777777777777776,0.6666666666666666,0.6666666666666666
755,0,2,1234,2,11,2,1,4,0,90,3,3,4,2,17650,5404,3,0,13,3,2,1,4,4,1,2,0.4,0.028169014084507043,0.1,1.5
756,0,0,1109,1,29,4,3,4,0,69,3,2,3,1,4025,11135,9,0,12,3,2,0,2,3,7,1,0.1111111111111111,0.09523809523809523,0.7777777777777778,0.875
757,0,2,216,2,1,4,2,2,0,75,4,7,4,0,9725,12278,0,0,11,3,4,1,2,2,0,1,0.125,0.08,0.5625,0.1
758,0,2,1089,2,1,2,4,2,0,66,3,3,4,2,11904,11038,3,1,14,3,3,1,1,1,0,2,0.42857142857142855,0.0273972602739726,0.5714285714285714,0.8
759,0,2,788,0,24,4,3,2,0,36,3,1,2,1,2177,8318,1,0,16,3,1,0,3,3,0,0,0.14285714285714285,0.0784313725490196,0.5714285714285714,0.6
760,0,1,124,2,2,3,2,3,0,38,2,7,2,2,7525,23537,2,0,12,3,1,1,2,3,6,1,0.1875,0.03614457831325301,0.75,0.5384615384615384
761,1,2,660,1,15,3,5,1,0,81,3,2,3,0,4834,7858,7,0,14,3,2,1,3,2,0,0,1.0,0.06666666666666667,0.0,0.0
762,1,1,342,1,2,3,1,1,0,57,3,6,1,2,2042,15346,6,1,14,3,2,1,2,3,1,1,0.25,0.09375,0.5,0.6666666666666666
763,0,2,1333,2,10,4,1,3,0,87,3,8,3,2,2220,18410,1,1,19,3,4,1,2,3,0,2,0.5,0.11428571428571428,0.0,1.0
764,0,2,1144,2,10,1,3,4,0,74,3,8,2,2,1052,23384,1,0,22,4,2,0,5,3,0,2,0.5,0.034482758620689655,0.0,0.0
765,0,1,1186,1,3,4,5,3,0,44,3,6,3,2,2821,2997,3,0,16,3,1,1,2,3,2,0,0.3333333333333333,0.08695652173913043,0.6666666666666666,0.6666666666666666
766,0,2,1464,1,2,4,3,2,0,62,3,5,3,2,19237,12853,2,1,11,3,4,1,2,2,7,1,0.5555555555555556,0.05063291139240506,0.7777777777777778,0.125
767,0,2,124,1,3,3,5,4,0,35,3,0,2,1,4107,13848,3,0,15,3,1,0,3,2,0,0,0.4,0.06666666666666667,0.2,1.5
768,0,2,300,2,26,3,2,3,0,74,3,7,1,2,8396,22217,1,0,14,3,2,1,3,2,7,1,0.25,0.0625,0.625,1.1666666666666667
769,0,1,921,1,1,1,3,1,0,66,2,6,3,0,2007,25265,1,0,13,3,3,2,5,3,1,1,0.16666666666666666,0.03225806451612903,0.5,0.75
770,0,2,430,1,1,4,3,4,0,40,3,5,4,0,19627,21445,9,0,17,3,4,2,0,3,2,1,1.6666666666666667,0.057971014492753624,0.6666666666666666,0.6666666666666666
771,0,2,1082,2,2,4,1,3,0,41,2,7,3,2,10686,8392,6,0,11,3,2,1,4,3,7,2,0.3,0.05970149253731343,0.0,4.0
772,0,1,1240,1,9,3,3,1,0,63,3,6,3,2,2942,12154,2,0,19,3,2,1,4,3,0,1,0.16666666666666666,0.04054054054054054,0.5,1.0
773,0,2,796,1,12,5,3,4,0,51,2,4,4,1,8858,15669,0,0,11,3,2,0,2,2,7,1,0.2,0.09803921568627451,0.5333333333333333,0.8888888888888888
774,0,0,444,1,2,1,3,3,0,40,2,3,1,1,16756,17323,7,0,15,3,2,0,3,4,6,1,0.4,0.011627906976744186,0.2,2.3333333333333335
775,0,2,415,2,25,3,3,3,0,79,2,7,4,0,10798,5268,5,0,13,3,3,1,5,3,0,2,1.5,0.04918032786885246,0.0,0.0
776,1,1,769,2,9,3,2,4,0,54,3,8,4,1,2323,17205,1,1,14,3,2,0,3,3,0,1,0.3333333333333333,0.13636363636363635,0.6666666666666666,0.6666666666666666
777,1,2,1334,1,10,3,1,3,0,36,2,2,1,1,1416,17258,1,0,13,3,1,0,6,2,1,1,0.5,0.13636363636363635,0.0,0.0
778,0,2,1003,1,8,4,1,4,0,74,2,6,1,0,4615,21029,8,1,23,4,1,3,2,3,1,1,0.11764705882352941,0.06153846153846154,0.4117647058823529,1.625
779,1,2,1323,1,4,4,1,1,0,34,3,6,3,2,2461,10332,9,1,12,3,3,3,2,4,2,1,0.09090909090909091,0.057971014492753624,0.6363636363636364,0.0
780,1,0,1366,1,24,2,4,2,0,72,2,0,1,1,8722,12355,1,0,12,3,1,0,2,2,1,1,0.2727272727272727,0.05263157894736842,0.8181818181818182,0.7
781,0,2,192,1,1,2,3,1,0,59,2,2,1,2,3955,11141,1,0,16,3,1,2,2,3,1,1,0.16666666666666666,0.0625,0.5,0.75
782,0,2,1176,1,20,3,5,3,0,85,3,4,1,2,9957,9096,0,0,15,3,3,1,1,2,0,0,0.2857142857142857,0.08108108108108109,0.2857142857142857,0.6666666666666666
783,0,2,509,1,7,2,4,2,0,43,4,6,3,2,3376,18863,1,0,13,3,3,0,3,3,0,1,0.09090909090909091,0.0392156862745098,0.7272727272727273,0.6666666666666666
784,0,2,330,1,17,1,1,3,0,65,2,0,3,2,8823,24608,0,0,18,3,1,1,4,2,1,1,0.15,0.017241379310344827,0.45,0.9
785,0,2,1492,1,20,4,4,1,0,61,3,0,4,2,10322,26542,4,0,20,4,4,1,6,3,11,1,0.25,0.07407407407407407,0.08333333333333333,5.0
786,0,0,1277,1,8,5,1,1,0,87,1,2,3,2,4621,5869,1,0,19,3,4,3,4,3,1,1,0.25,0.16666666666666666,0.5,0.6666666666666666
787,0,1,1091,1,2,1,1,4,0,65,3,4,2,2,10976,15813,3,0,18,3,2,1,4,3,1,1,0.75,0.01282051282051282,0.5,0.6666666666666666
788,0,2,857,1,10,3,5,3,0,59,3,6,3,1,3660,7909,3,0,13,3,4,0,4,4,1,0,0.2222222222222222,0.07894736842105263,0.7777777777777778,0.875
789,1,2,1376,0,1,2,3,2,0,91,2,1,1,2,10482,2326,9,0,14,3,4,1,1,3,3,0,0.14285714285714285,0.029411764705882353,0.2857142857142857,0.8571428571428571
790,0,2,654,1,5,3,1,4,0,34,2,0,4,0,7119,21214,4,0,15,3,3,1,2,3,1,1,0.75,0.07142857142857142,0.5,0.6666666666666666
791,1,2,1204,2,4,3,4,4,0,86,3,7,1,1,9582,10333,0,1,22,4,1,0,2,3,4,2,0.3333333333333333,0.06818181818181818,0.7777777777777778,0.875
792,1,1,827,1,29,4,3,1,0,54,2,6,3,1,4508,3129,1,0,22,4,2,0,4,3,3,1,0.14285714285714285,0.0851063829787234,0.5714285714285714,0.7777777777777778
793,0,2,895,1,15,2,1,1,0,50,3,2,3,0,2207,22482,1,0,16,3,4,1,5,2,2,1,0.2,0.0625,0.4,0.6666666666666666
794,0,1,618,1,3,1,1,1,0,45,3,0,4,1,7756,22266,0,0,17,3,3,0,1,2,0,1,0.2857142857142857,0.024390243902439025,0.5714285714285714,0.4
795,0,2,309,2,10,4,1,4,0,88,2,7,4,0,6694,24223,2,1,14,3,3,3,5,3,0,2,1.0,0.08888888888888889,0.0,0.0
796,1,2,1219,1,4,1,4,4,0,32,3,2,4,2,3691,4605,1,1,15,3,2,1,3,4,5,1,0.125,0.03125,0.75,1.0
797,1,2,1330,1,21,3,3,1,0,37,3,2,3,0,2377,19373,1,0,20,4,3,1,0,2,0,1,0.5,0.1111111111111111,0.0,1.0
798,1,2,1017,1,25,3,3,1,0,55,2,6,2,1,2313,2993,4,1,20,4,2,0,0,3,2,1,0.3333333333333333,0.07894736842105263,0.6666666666666666,0.6666666666666666
799,0,2,469,1,2,2,3,4,0,35,3,3,1,2,17665,14399,0,0,17,3,4,1,3,3,13,1,0.17391304347826086,0.03076923076923077,0.30434782608695654,0.75
800,1,1,1009,1,1,3,3,1,0,45,2,2,2,0,2596,7160,1,0,15,3,1,2,2,3,0,1,0.5,0.10344827586206896,0.0,0.0
801,1,1,959,2,1,4,5,4,0,81,3,7,3,1,4728,17251,3,1,14,3,4,0,4,3,0,0,2.0,0.07272727272727272,0.0,0.0
802,0,1,970,2,7,3,1,4,0,30,3,7,2,2,4302,13401,0,0,17,3,3,1,3,3,0,2,0.5,0.08108108108108109,0.5,0.6666666666666666
803,0,0,697,1,3,4,1,3,0,40,2,6,4,2,2979,22478,3,0,17,3,4,3,2,3,0,1,1.0,0.1,0.0,0.0
804,0,0,1262,1,1,4,3,1,0,35,4,3,4,1,16885,16154,2,0,22,4,3,0,3,2,2,1,0.6666666666666666,0.05333333333333334,0.16666666666666666,2.0
805,0,0,1050,2,9,4,1,2,0,65,2,7,3,2,5593,17970,1,0,13,3,4,1,2,3,4,2,0.125,0.06666666666666667,0.75,0.7692307692307693
806,0,2,994,1,7,4,1,2,0,87,3,0,2,1,10445,15322,7,0,19,3,4,0,4,3,4,1,0.3333333333333333,0.05714285714285714,0.0,6.0
807,0,2,770,2,10,4,2,3,0,73,2,7,3,0,8740,5569,0,1,14,3,2,2,2,3,2,1,0.3333333333333333,0.0851063829787234,0.7777777777777778,0.875
808,0,2,1107,1,28,4,1,3,0,93,3,6,4,0,2514,26968,4,0,22,4,1,1,1,3,1,1,0.125,0.1,0.875,0.625
809,0,2,950,1,3,3,3,4,0,93,3,4,2,0,7655,8039,0,0,17,3,2,3,3,2,1,1,0.3,0.07894736842105263,0.7,0.875
810,0,2,406,2,3,1,2,1,0,52,3,3,3,2,17465,15596,3,0,12,3,4,1,3,3,4,1,0.3076923076923077,0.014492753623188406,0.6923076923076923,0.9
811,0,2,130,2,2,2,2,4,0,32,3,7,2,1,7351,20619,7,0,16,3,3,0,2,3,0,1,1.5,0.041666666666666664,0.0,0.0
812,0,1,1082,1,27,3,1,3,0,83,3,4,1,2,10820,11535,8,0,11,3,3,1,1,3,0,1,0.3333333333333333,0.04918032786885246,0.1111111111111111,3.5
813,1,1,203,1,2,3,1,1,0,84,3,0,4,0,12169,13547,7,0,11,3,4,3,4,3,11,1,0.21052631578947367,0.05,0.2631578947368421,1.1666666666666667
814,0,2,1308,1,14,3,3,3,0,44,2,5,3,1,19626,17544,1,0,14,3,1,0,2,4,4,1,0.23809523809523808,0.04918032786885246,0.42857142857142855,0.7
815,0,2,984,1,1,1,4,4,0,70,2,6,2,1,2070,25326,1,1,11,3,3,0,6,4,2,1,0.3333333333333333,0.043478260869565216,0.6666666666666666,0.6666666666666666
816,0,0,439,1,9,3,1,3,0,70,3,2,2,1,6782,8770,9,0,15,3,3,0,2,2,0,1,0.3333333333333333,0.0625,0.5,1.0
817,0,0,217,1,18,4,1,1,0,78,3,4,4,1,7779,23238,2,0,20,4,1,0,0,3,0,1,0.16666666666666666,0.07407407407407407,0.75,0.9
818,0,1,793,2,20,3,1,3,0,67,4,8,4,2,2791,21981,0,0,12,3,1,1,4,3,2,2,0.3333333333333333,0.08823529411764706,0.6666666666666666,0.6666666666666666
